"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
807 0.231412215453813 5 26 "GO:0002726;GO:0002724;GO:0032743" "positive regulation of T cell cytokine production" 0.55298217127911
-138 0.89912146933007 3 10 "GO:0002732;GO:0002730" "regulation of dendritic cell cytokine production" 0.971273192177545
-146 0.910308593567159 6 7 "GO:0002735;GO:0002733;GO:0002888;GO:0061081" "positive regulation of myeloid dendritic cell cytokine production" 0.974096761137462
906 0.555399609557504 7 5 "GO:0002752" "cell surface pattern recognition receptor signaling pathway" 0.813977405446404
1650 0.0318835775689325 2 20 "GO:0002753" "cytoplasmic pattern recognition receptor signaling pathway" 0.193388836987428
1639 0.0985098555794555 4 12 "GO:0002755" "MyD88-dependent toll-like receptor signaling pathway" 0.361100905828493
-783 0.610419608799633 4 5 "GO:0002756" "MyD88-independent toll-like receptor signaling pathway" 0.847315781484187
-785 0.126178163628836 2 45 "GO:0002761" "regulation of myeloid leukocyte differentiation" 0.411456752623242
-917 0.174077161007101 3 26 "GO:0002763" "positive regulation of myeloid leukocyte differentiation" 0.480983932256099
-388 0.782295924946038 4 6 "GO:0002784;GO:0002759" "regulation of antimicrobial humoral response" 0.922225720370155
183 0.632462452907894 4 81 "GO:0002822;GO:0002819;GO:0002706" "regulation of adaptive immune response" 0.858153551754104
-434 0.602331031947579 5 17 "GO:0002823;GO:0002820" "negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" 0.843547151459437
128 0.763527356248327 2 66 "GO:0002824;GO:0002821;GO:0002708;GO:0002705" "positive regulation of leukocyte mediated immunity" 0.913531681921014
160 0.888713064527316 3 9 "GO:0002828" "regulation of type 2 immune response" 0.966153179870629
170 0.49926878737159 2 189 "GO:0002831" "regulation of response to biotic stimulus" 0.776097785698579
-506 0.152837407215267 2 95 "GO:0002833" "positive regulation of response to biotic stimulus" 0.453979440163176
-503 0.720168080889732 3 6 "GO:0002861" "regulation of inflammatory response to antigenic stimulus" 0.89990124362941
532 0.438804128886166 4 25 "GO:0002886" "regulation of myeloid leukocyte mediated immunity" 0.73589349469264
-198 0.764656210356657 4 27 "GO:0002891;GO:0002714;GO:0002889;GO:0002712" "regulation of immunoglobulin mediated immune response" 0.913531681921014
321 0.767547307053191 3 10 "GO:0002902" "regulation of B cell apoptotic process" 0.914437979280466
-388 0.800711853651659 10 5 "GO:0002903" "negative regulation of B cell apoptotic process" 0.929801796142563
730 0.342420500232648 3 20 "GO:0002920" "regulation of humoral immune response" 0.662274606467156
-584 0.630536778508262 2 8 "GO:0002922;GO:0002925;GO:0002923" "positive regulation of humoral immune response" 0.857842291520742
118 0.863326284959438 3 25 "GO:0002931" "response to ischemia" 0.957707351012557
-636 0.0137309095664075 3 180 "GO:0003002" "regionalization" 0.126483086868518
-93 0.544130201744046 2 523 "GO:0003006" "developmental process involved in reproduction" 0.804951535141083
-1874 0.000784895000868982 2 38 "GO:0003007" "heart morphogenesis" 0.0199985397310365
-977 8.43286758350551e-14 2 734 "GO:0003008" "system process" 6.64088322201059e-11
-234 0.423241670819057 3 140 "GO:0003013" "circulatory system process" 0.725359773166501
229 0.701824572344627 3 33 "GO:0003014" "renal system process" 0.889040510543797
-859 0.453577993468494 2 9 "GO:0003015;GO:0060047" "heart process" 0.744668526455397
-2890 0.0260607491662599 3 7 "GO:0003016" "respiratory system process" 0.175659115278999
-1252 0.112558121735205 2 19 "GO:0003073" "regulation of systemic arterial blood pressure" 0.389054224724831
-884 0.353737195396617 3 13 "GO:0003081;GO:0001990;GO:0003044;GO:0050886" "regulation of systemic arterial blood pressure mediated by a chemical signal" 0.673954938810087
-1787 0.0608641233568206 2 13 "GO:0003085" "negative regulation of systemic arterial blood pressure" 0.275991346315717
-310 0.825330610565633 3 6 "GO:0003091" "renal water homeostasis" 0.943360167899245
822 0.557874551309235 2 6 "GO:0003146" "heart jogging" 0.81558083382925
327 0.69451126886029 2 17 "GO:0003148" "outflow tract septum morphogenesis" 0.886760768012561
485 0.584803781880505 2 15 "GO:0003151" "outflow tract morphogenesis" 0.832667556858634
-1132 0.323022153505788 2 9 "GO:0003170" "heart valve development" 0.64464738607247
304 0.651799899094863 2 26 "GO:0003179" "heart valve morphogenesis" 0.867780930747599
546 0.567161811228804 3 13 "GO:0003180" "aortic valve morphogenesis" 0.820275346818518
-1566 0.227897190031252 3 7 "GO:0003181" "atrioventricular valve morphogenesis" 0.550553009665597
-520 0.632236770961187 3 10 "GO:0003184" "pulmonary valve morphogenesis" 0.858153551754104
-88 0.945814453434825 3 7 "GO:0003188" "heart valve formation" 0.984700902066181
445 0.751075315185634 2 6 "GO:0003190;GO:0003250" "regulation of cell proliferation involved in heart valve morphogenesis" 0.907165353847679
-571 0.660432739928263 3 7 "GO:0003198" "epithelial to mesenchymal transition involved in endocardial cushion formation" 0.871155064299173
-740 0.518353908889921 2 9 "GO:0003203" "endocardial cushion morphogenesis" 0.788137883703636
-1578 0.146386976533686 2 10 "GO:0003206;GO:0003208" "cardiac chamber morphogenesis" 0.443183894178498
-2005 0.122664368596895 3 7 "GO:0003207" "cardiac chamber formation" 0.404917957077023
-2039 0.184429879159106 2 5 "GO:0003211" "cardiac ventricle formation" 0.494569341104867
-988 0.416151460529698 2 8 "GO:0003222" "ventricular trabecula myocardium morphogenesis" 0.719397985243244
109 0.938078024474611 2 6 "GO:0003223" "ventricular compact myocardium morphogenesis" 0.982386952235959
122 0.920324989057208 7 8 "GO:0003229" "ventricular cardiac muscle tissue development" 0.976540663214756
341 0.792639166117583 4 7 "GO:0003231;GO:0003205" "cardiac ventricle development" 0.926109463545803
333 0.828507442081192 2 5 "GO:0003241" "growth involved in heart morphogenesis" 0.945476253002058
-479 0.445719074039593 3 30 "GO:0003254" "regulation of membrane depolarization" 0.740726228149327
608 0.664922998230606 2 6 "GO:0003272" "endocardial cushion formation" 0.87280627804291
-165 0.785575989987586 3 32 "GO:0003279" "cardiac septum development" 0.922420714645983
-11 0.989686159138939 4 16 "GO:0003281" "ventricular septum development" 0.996862049166501
742 0.59668163446323 4 6 "GO:0003283" "atrial septum development" 0.840334045555518
-565 0.641774785243498 2 8 "GO:0003308;GO:0003307" "regulation of Wnt signaling pathway involved in heart development" 0.863927595520093
901 0.384480094400533 6 11 "GO:0003323;GO:0002068" "glandular epithelial cell development" 0.700969333572103
-1696 0.00108137452336299 6 44 "GO:0003333" "amino acid transmembrane transport" 0.0239882376661508
307 0.344538232705101 2 113 "GO:0003341" "cilium movement" 0.664466591645552
-464 0.500221836241709 3 25 "GO:0003344" "pericardium morphogenesis" 0.776097785698579
992 0.0926224545394258 2 34 "GO:0003351;GO:0006858" "extracellular transport" 0.34847098031266
521 0.399067667944632 3 31 "GO:0003352;GO:0060632" "regulation of microtubule-based movement" 0.709937775240356
529 0.550859312406307 2 15 "GO:0003356" "regulation of cilium beat frequency" 0.81048045673883
97 0.932579091074674 2 9 "GO:0003360" "brainstem development" 0.981164816840058
1321 0.0500795416328091 2 26 "GO:0003382" "epithelial cell morphogenesis" 0.248035465634196
73 0.918575079648592 3 23 "GO:0003401" "axis elongation" 0.976339330426388
211 0.880418951742312 4 6 "GO:0003406" "retinal pigment epithelium development" 0.961779668158785
-579 0.633760028528316 2 8 "GO:0003407" "neural retina development" 0.858832831420782
-82 0.942771769300561 3 9 "GO:0003416;GO:0098868" "endochondral bone growth" 0.984292936569231
1811 0.136070677546292 4 8 "GO:0003417" "growth plate cartilage development" 0.428026426085182
-803 0.208592824538575 3 29 "GO:0003429;GO:0003414;GO:0003422;GO:0090171" "chondrocyte morphogenesis involved in endochondral bone morphogenesis" 0.527059409596132
299 0.782997082199956 2 10 "GO:0005513" "detection of calcium ion" 0.922420714645983
-214 0.257569045898043 3 341 "GO:0005975" "carbohydrate metabolic process" 0.581190898695441
-1157 0.0127210152023476 2 55 "GO:0005976" "polysaccharide metabolic process" 0.1206963791789
144 0.812402558167345 2 32 "GO:0005977;GO:0006073;GO:0006112;GO:0044042" "cellular glucan metabolic process" 0.934648669914951
-39 0.974168609601877 2 8 "GO:0005978;GO:0009250" "glycogen biosynthetic process" 0.993816091994518
-340 0.793233069746391 4 7 "GO:0005980" "glycogen catabolic process" 0.926109463545803
-224 0.853498553793515 3 8 "GO:0005981;GO:0043471" "regulation of cellular carbohydrate catabolic process" 0.955408828873338
-1296 0.318281927110911 4 7 "GO:0005984" "disaccharide metabolic process" 0.641040965728497
1159 0.450523083418081 4 5 "GO:0006000" "fructose metabolic process" 0.743254992846157
762 0.557338054580847 2 7 "GO:0006002" "fructose 6-phosphate metabolic process" 0.815048687061127
-592 0.519419731297604 4 14 "GO:0006004" "fucose metabolic process" 0.788237800740139
382 0.340826065295705 4 74 "GO:0006006" "glucose metabolic process" 0.661327568255645
165 0.898712725252362 6 7 "GO:0006007" "glucose catabolic process" 0.97107967411007
-1573 0.169730702390954 2 9 "GO:0006013" "mannose metabolic process" 0.475164493309881
-2444 0.0137592183387129 2 12 "GO:0006020" "inositol metabolic process" 0.126483086868518
-1048 0.0540483242448477 2 40 "GO:0006024;GO:0006023" "aminoglycan biosynthetic process" 0.258688177577552
-2662 1.19560054779079e-05 5 32 "GO:0006026" "aminoglycan catabolic process" 0.000795663744832603
-2777 0.000610952815317283 2 18 "GO:0006027" "glycosaminoglycan catabolic process" 0.0171439369651132
-1333 0.0155494376014846 5 39 "GO:0006029;GO:0030166;GO:0009101" "proteoglycan metabolic process" 0.135171135503345
-1428 0.0633028037220165 2 20 "GO:0006032;GO:0006030;GO:1901072" "chitin metabolic process" 0.282175233572196
-433 0.403802862198913 3 44 "GO:0006040" "amino sugar metabolic process" 0.713738893363277
1115 0.261041277036552 6 12 "GO:0006044" "N-acetylglucosamine metabolic process" 0.585091105546233
439 0.686293272631153 4 10 "GO:0006047" "UDP-N-acetylglucosamine metabolic process" 0.884563076036656
-620 0.633157440307727 5 7 "GO:0006048" "UDP-N-acetylglucosamine biosynthetic process" 0.858441579757248
-678 0.00415061947131571 2 215 "GO:0006066" "alcohol metabolic process" 0.0584982434806021
-154 0.893240129215336 5 9 "GO:0006068;GO:0006067;GO:0034310" "ethanol metabolic process" 0.968240332769549
-1107 0.0829548668535524 4 29 "GO:0006071;GO:0019400" "alditol metabolic process" 0.329103061194824
265 0.827497643778934 2 8 "GO:0006072;GO:0052646" "alditol phosphate metabolic process" 0.945001983371785
656 0.233966821121297 3 39 "GO:0006081" "cellular aldehyde metabolic process" 0.555359797895438
220 0.77479788235116 5 20 "GO:0006084" "acetyl-CoA metabolic process" 0.917293909824413
204 0.875067722072671 3 7 "GO:0006085" "acetyl-CoA biosynthetic process" 0.959584727642663
-613 0.689760091406479 6 5 "GO:0006089" "lactate metabolic process" 0.88537102462889
838 0.138295198335417 2 37 "GO:0006090" "pyruvate metabolic process" 0.432074977037392
1161 1.92315032938206e-05 2 162 "GO:0006091" "generation of precursor metabolites and energy" 0.00122795747382841
-54 0.935337040788631 4 27 "GO:0006094;GO:0019319" "hexose biosynthetic process" 0.982386952235959
1465 0.0217636894389843 6 29 "GO:0006096;GO:0006757" "ATP generation from ADP" 0.159210153228497
780 0.496039429560502 2 9 "GO:0006097" "glyoxylate cycle" 0.774805389974668
742 0.373419374661855 4 17 "GO:0006098;GO:0006740;GO:0051156" "NADPH regeneration" 0.69165289897188
1110 0.034367603176225 3 43 "GO:0006099" "tricarboxylic acid cycle" 0.199237070319485
-14 0.986268183998904 4 19 "GO:0006103" "2-oxoglutarate metabolic process" 0.995326178854084
423 0.783051843758237 4 5 "GO:0006107" "oxaloacetate metabolic process" 0.922420714645983
957 0.403397768991582 2 9 "GO:0006108" "malate metabolic process" 0.713738893363277
-157 0.806377322877266 2 29 "GO:0006110;GO:0043470" "regulation of carbohydrate catabolic process" 0.931359055546103
-1657 0.0159954494673134 2 25 "GO:0006111" "regulation of gluconeogenesis" 0.136428546582405
1596 0.298894373335299 4 5 "GO:0006114;GO:0019401" "glycerol biosynthetic process" 0.622234480918334
3073 0.00126348728419674 2 13 "GO:0006119" "oxidative phosphorylation" 0.0261185195469322
2449 0.032554830476045 2 9 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 0.195590314423408
2023 0.149260178512609 2 6 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 0.448065021265615
606 0.388130441092585 2 24 "GO:0006144" "purine nucleobase metabolic process" 0.703687866220517
-735 0.545428298690242 2 8 "GO:0006145" "purine nucleobase catabolic process" 0.80611470482058
-2088 0.068272518604604 8 9 "GO:0006171" "cAMP biosynthetic process" 0.291670569988023
3476 0.00743816002036712 6 7 "GO:0006177;GO:0046037" "GMP metabolic process" 0.0880834739254001
3345 0.000271045823368875 4 14 "GO:0006183;GO:1901070" "guanosine-containing compound biosynthetic process" 0.00948660381791063
1882 0.0832539220580666 2 10 "GO:0006188;GO:0046040" "IMP metabolic process" 0.329202887742353
3415 0.00856046789498777 3 7 "GO:0006189" "'de novo' IMP biosynthetic process" 0.0960765102228437
-200 0.713320332693446 2 40 "GO:0006195;GO:0072523" "purine-containing compound catabolic process" 0.895588891598204
-2396 0.0485721840225249 4 8 "GO:0006198;GO:0009214" "cyclic nucleotide catabolic process" 0.242604196095592
1342 0.144113296079328 2 14 "GO:0006206" "pyrimidine nucleobase metabolic process" 0.439880700242135
768 0.5840452530571 4 6 "GO:0006213" "pyrimidine nucleoside metabolic process" 0.832667556858634
1305 0.027022568956389 2 34 "GO:0006221;GO:0006220;GO:0072528" "pyrimidine nucleotide metabolic process" 0.178940365943208
102 0.937406603697457 7 7 "GO:0006222;GO:0009174;GO:0046049;GO:0009173" "pyrimidine ribonucleoside monophosphate biosynthetic process" 0.982386952235959
180 0.89000811086905 2 7 "GO:0006226" "dUMP biosynthetic process" 0.967177627381845
3256 0.00448041587629597 5 9 "GO:0006228;GO:0046051" "UTP metabolic process" 0.0615405959752862
-262 0.851806208851618 4 6 "GO:0006231;GO:0046073" "dTMP biosynthetic process" 0.953915745785449
211 0.0993664778352121 2 767 "GO:0006259" "DNA metabolic process" 0.362833545418375
713 0.0160350775045819 4 136 "GO:0006260" "DNA replication" 0.136514849025495
690 0.210119586025418 5 39 "GO:0006261" "DNA-dependent DNA replication" 0.528882971501481
541 0.656142850912512 6 8 "GO:0006264" "mitochondrial DNA replication" 0.869310817512267
3622 0.00529352789880221 5 7 "GO:0006265" "DNA topological change" 0.0692850950743503
595 0.54904423958228 5 12 "GO:0006266;GO:0051103" "DNA ligation" 0.80943339532801
-402 0.774728742099528 7 6 "GO:0006267;GO:1902299;GO:0036388" "pre-replicative complex assembly involved in nuclear cell cycle DNA replication" 0.917293909824413
3099 0.0043532299597921 2 10 "GO:0006268" "DNA unwinding involved in DNA replication" 0.0599821056336666
-1022 0.50616330071242 2 5 "GO:0006269" "DNA replication, synthesis of RNA primer" 0.780114654074276
1640 0.0102140117539945 2 29 "GO:0006270" "DNA replication initiation" 0.104235865092061
582 0.541351462099949 2 13 "GO:0006271" "DNA strand elongation involved in DNA replication" 0.803103817401023
235 0.856714469192346 2 7 "GO:0006273" "lagging strand elongation" 0.956978810496608
393 0.25876652146283 2 98 "GO:0006275" "regulation of DNA replication" 0.581555069734309
-567 0.383328522410822 4 28 "GO:0006278" "RNA-dependent DNA biosynthetic process" 0.70039724222395
483 0.00417225567258474 2 430 "GO:0006281" "DNA repair" 0.0584982434806021
259 0.490275140953673 3 84 "GO:0006282" "regulation of DNA repair" 0.772510004077342
2467 0.000335108783908131 3 25 "GO:0006283" "transcription-coupled nucleotide-excision repair" 0.0109957569719855
693 0.240293230335527 3 34 "GO:0006284" "base-excision repair" 0.561516079789993
190 0.892060454549835 2 6 "GO:0006285" "base-excision repair, AP site formation" 0.967862234035572
846 0.546587265107219 2 6 "GO:0006287" "base-excision repair, gap-filling" 0.807070258634878
